1.292775426000000000e+09
2.351837189000000000e+09
9.200486420000000000e+08
9.191015800000000000e+07
1.636590253000000000e+09
1.377689770000000000e+08
4.032553140000000000e+08
3.680454675000000000e+09
2.270593045000000000e+09
1.651732700000000000e+08
3.095283735000000000e+09
2.357045600000000000e+07
5.569538600000000000e+07
2.880494980000000000e+08
2.925998390000000000e+08
3.899146272000000000e+09
8.774864100000000000e+07
2.330685780000000000e+08
1.148246052000000000e+09
3.247606449000000000e+09
3.753267610000000000e+08
2.974310445000000000e+09
3.864860718000000000e+09
2.470318550000000000e+08
1.544855600000000000e+09
3.803080753000000000e+09
2.509522997000000000e+09
3.845509670000000000e+08
1.491809250000000000e+08
3.981199421000000000e+09
2.641613900000000000e+07
1.761144600000000000e+07
1.730349126000000000e+09
3.953958983000000000e+09
2.570559563000000000e+09
3.877003340000000000e+09
2.702360020000000000e+08
2.218383490000000000e+08
5.461266400000000000e+07
2.458837100000000000e+07
2.328279127000000000e+09
1.598759000000000000e+09
1.967112900000000000e+07
1.566661000000000000e+06
5.878282390000000000e+08
3.529601118000000000e+09
4.391257100000000000e+08
1.998243300000000000e+07
3.833258830000000000e+08
3.105578440000000000e+09
6.160742000000000000e+06
2.319108198000000000e+09
1.143187560000000000e+09
1.797452700000000000e+08
2.981066858000000000e+09
2.097083910000000000e+08
3.313057901000000000e+09
4.164004700000000000e+07
3.010709616000000000e+09
2.930155633000000000e+09
2.835886194000000000e+09
8.365221000000000000e+08
3.919970423000000000e+09
3.876329593000000000e+09
1.323440251000000000e+09
1.131992290000000000e+08
3.979060460000000000e+08
2.722054271000000000e+09
3.318268033000000000e+09
3.052759260000000000e+08
3.982418055000000000e+09
2.715115656000000000e+09
2.234176900000000000e+07
2.599815306000000000e+09
1.780021500000000000e+07
3.193639052000000000e+09
2.648596720000000000e+08
1.677108931000000000e+09
8.539539020000000000e+08
1.957632151000000000e+09
1.795831280000000000e+08
2.124610500000000000e+07
2.152668500000000000e+07
2.472308894000000000e+09
1.189351584000000000e+09
8.623530000000000000e+07
2.563626610000000000e+08
3.392472970000000000e+08
1.858372200000000000e+07
3.526707372000000000e+09
2.447524130000000000e+08
6.569182400000000000e+07
1.823848170000000000e+08
2.447885950000000000e+08
2.407851600000000000e+07
1.482630940000000000e+08
6.330796000000000000e+07
1.661026489000000000e+09
2.827224900000000000e+08
2.060716500000000000e+07
1.832716140000000000e+08
3.431968961000000000e+09
1.518266449000000000e+09
2.189907930000000000e+08
3.092300000000000000e+04
2.072972290000000000e+08
3.040700080000000000e+08
1.618230700000000000e+07
3.322138837000000000e+09
5.055423300000000000e+07
5.985405070000000000e+08
8.586918070000000000e+08
1.076042200000000000e+07
2.641077290000000000e+08
1.146349840000000000e+08
6.205230000000000000e+05
7.860205860000000000e+08
1.932857580000000000e+09
4.934228290000000000e+08
4.439902540000000000e+08
1.315321970000000000e+09
3.293141234000000000e+09
3.135307700000000000e+07
3.142271100000000000e+07
6.743474400000000000e+07
1.869462600000000000e+08
9.894709700000000000e+08
2.835935790000000000e+09
3.823004120000000000e+08
2.020172600000000000e+07
3.183618773000000000e+09
1.447123200000000000e+09
2.638727690000000000e+08
3.710181635000000000e+09
3.555793156000000000e+09
2.751822089000000000e+09
1.132239460000000000e+08
1.444717874000000000e+09
6.035663490000000000e+08
3.878789570000000000e+08
3.734162090000000000e+08
3.937317138000000000e+09
1.514540460000000000e+08
9.521131980000000000e+08
4.736330460000000000e+08
2.239947481000000000e+09
3.283831064000000000e+09
1.130479400000000000e+08
9.278901800000000000e+07
9.746539200000000000e+07
1.217805140000000000e+08
3.244677414000000000e+09
1.180379185000000000e+09
2.746268570000000000e+08
1.225348200000000000e+07
2.303081410000000000e+08
1.583147980000000000e+08
1.305940272000000000e+09
1.649053064000000000e+09
2.194473268000000000e+09
1.836472500000000000e+07
