244752413,0.00,0.00,0.00,0.00
24573868,0.00,0.00,0.00,0.00
60789039,0.00,0.00,0.00,0.00
15855806,0.00,0.00,0.00,0.00
297212019,1.00,1.00,0.00,0.00
52448792,0.00,0.00,0.00,0.00
171750338,0.00,0.00,0.00,0.00
