3279897956,0,0,0.157894737,0
610912910,0,0,0,0
793827708,0,0,0.052631579,0.125
3195658448,0,0,0.315789474,0.5
2419280466,0,0,0,0
2533036867,0,1,0.421052632,0.25
419997859,0,0,0.052631579,0.125
1426799101,0,0,0,0
809175661,0,0,0,0
66788728,0,0,0,0
112911243,0,0,0,0
2321999538,0,0,0,0
