413476088,0.522727273,0.117647059,0.921686747,0,2.366343819
223390906,0.25,0.764705882,0.012048193,0,0.782921813
793827708,0.090909091,0.117647059,0,0,0.201615011
382913671,0.022727273,0,0.030120482,0,0.105140722
600360309,0.045454545,0,0.012048193,0,0.100929254
608480991,0.045454545,0,0.006024096,0,0.090239983
2242417994,0.022727273,0,0,0,0.051694373
410072746,0,0,0.012048193,0,0.04521657
739776859,0,0,0.006024096,0,0.034527299
412383382,0,0,0,0,0.02383803
1665451716,0,0,0,0,0.02383803
573859222,0,0,0,0,0.02383803
1558789808,0,0,0,0,0.02383803
2787059226,0,0,0,0,0.02383803
3002671848,0,0,0,0,0.02383803
543712822,0,0,0,0,0.02383803
443433228,0,0,0,0,0.02383803
