5.244879200000000000e+07,2.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,5.999999999999999778e-01,1.229176221617583220e+00
4.414202300000000000e+07,8.300000000000000433e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,6.308502257642892852e-01
5.749271500000000000e+07,3.330000000000000182e-01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.729863338945085927e-01
4.870566300000000000e+07,8.300000000000000433e-02,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.665665673971834848e-01
5.682475510000000000e+08,1.670000000000000095e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.285264338405994522e-01
8.320792000000000000e+06,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.648352049200715319e-01
3.754696900000000000e+08,8.300000000000000433e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.255693922974982224e-01
2.562325000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.383802982038628338e-02
2.881100500000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.383802982038628338e-02
4.926495510000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.383802982038628338e-02
1.628551800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.383802982038628338e-02
2.799981643000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.383802982038628338e-02
