2.533036867000000000e+09,0.000000000000000000e+00,1.000000000000000000e+00,4.210526319999999822e-01,2.500000000000000000e-01,1.650750961488567592e+00
3.195658448000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,3.157894740000000144e-01,5.000000000000000000e-01,1.215781854418397145e+00
3.279897956000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,1.578947370000000072e-01,0.000000000000000000e+00,3.040094212026472897e-01
4.199978590000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,5.263157899999999778e-02,1.250000000000000000e-01,2.751287540728455383e-01
7.938277080000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,5.263157899999999778e-02,1.250000000000000000e-01,2.751287540728455383e-01
2.321999538000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.383802982038628338e-02
1.129112430000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.383802982038628338e-02
6.678872800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.383802982038628338e-02
8.091756610000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.383802982038628338e-02
1.426799101000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.383802982038628338e-02
2.419280466000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.383802982038628338e-02
6.109129100000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.383802982038628338e-02
